version,version_name,release_date,category,feature_name,funded_by,funded_by_link,developed_by,developed_by_link,md_file
3.16,3.16 '<img',Not specified,3D Features,Improvements for material handling,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Expose control over text format and alignment for individual cells in manual text tables,City of Canning,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Use QgsTextRenderer to render attribute table text,City of Canning,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Use QgsTextRenderer for drawing map grid text in layouts,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Expose option to control PDF image compression method when exporting layouts to PDF,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Add automatic clipping settings for atlas maps,City of Canning,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Add API to QgsMapSettings for specifying clipping regions to apply while rendering maps,City of Canning,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Layout legend maximum marker size,Not specified,,Not specified,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Allow cells in manual text tables to have expression based contents,City of Canning,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Clip layout maps to shape,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Support for rotated ticks/annotation,Kanton Solothurn,https://geo.so.ch/,OPENGIS.ch,https://www.opengis.ch,index.md
3.16,3.16 '<img',Not specified,Print Layouts,Add page offset expression for Y positions,BikePlan,https://www.bikeplan.swiss/,OPENGIS.ch,https://www.opengis.ch,index.md
3.16,3.16 '<img',Not specified,Expressions,Add to_decimal() function to convert DMS to DD,Not specified,,Mathieu Pellerin,,index.md
3.16,3.16 '<img',Not specified,Expressions,"Add ""main_angle"" function to return the estimated main angle of a geometry",Kanton Solothurn,https://geo.so.ch/,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Expressions,Port refFunctions to core,Not specified,,OPENGIS.ch,https://www.opengis.ch,index.md
3.16,3.16 '<img',Not specified,Digitising,Add option to calculate bearing based on travel direction,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Digitising,Digitizing and splitting curved features,Geomni UK,https://www.geomni.co.uk/,Lutra Consulting,,index.md
3.16,3.16 '<img',Not specified,Data Management,Rescale raster algorithm for Processing,Not specified,,Alexander Bruy,,index.md
3.16,3.16 '<img',Not specified,Forms and Widgets,Multiple widgets for a single relation,Not specified,,Not specified,,index.md
3.16,3.16 '<img',Not specified,Forms and Widgets,Show related features in identify results tree,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Forms and Widgets,Filter expressions in relation reference widget,Not specified,,Ivan,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,Add project load profile times to debugging tools dock,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,New Cell statistics algorithm,Not specified,,Clemens,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,New Equal to frequency algorithm,Not specified,,Clemens,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,New Greater than frequency algorithm,Not specified,,Clemens,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,New Less than frequency algorithm,Not specified,,Clemens,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,New Lowest position in raster stack algorithm,Not specified,,Clemens,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,New Highest position in raster stack algorithm,Not specified,,Clemens,,index.md
3.16,3.16 '<img',Not specified,Analysis Tools,"New ""Highest/Lowest position in raster stack"" algorithms",Not specified,,Clemens,,index.md
3.16,3.16 '<img',Not specified,Processing,Add help string for parameters,Not specified,,Étienne Trimaille,,index.md
3.16,3.16 '<img',Not specified,Processing,"New ""Align points to features"" algorithm",Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Processing,Add modeler algorithm to create directories,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Processing,Add modeler algorithm to set a project expression variable,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Processing,Add processing algorithms to export a print layout as PDF/image,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Processing,Add a save features to file algorithm,Not specified,,Mathieu Pellerin,,index.md
3.16,3.16 '<img',Not specified,Processing,Export layout atlas as PDF algorithm,Not specified,,Mathieu Pellerin,,index.md
3.16,3.16 '<img',Not specified,Processing,"New ""Flatten Relationship"" algorithm",SMEC/SJ,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Processing,Export atlas layout as image algorithm,Not specified,,Mathieu Pellerin,,index.md
3.16,3.16 '<img',Not specified,Processing,Load processing results to layer group,Not specified,,Germán,,index.md
3.16,3.16 '<img',Not specified,Processing,Add zonal statistics algorithm which creates new output,Not specified,,Matthias Kuhn,,index.md
3.16,3.16 '<img',Not specified,Processing,Add geometry processing parameter,Not specified,,David,,index.md
3.16,3.16 '<img',Not specified,Processing,Add an interface to determine whether it is safe for the application to exit,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Application and Project Options,List available GDAL vector drivers,Not specified,,Alexander Bruy,,index.md
3.16,3.16 '<img',Not specified,Application and Project Options,Detect GRASS installation folder on MacOS,Not specified,,Lutra Consulting,,index.md
3.16,3.16 '<img',Not specified,Browser,Expose fields in the Browser,Not specified,,Alessandro Pasotti,,index.md
3.16,3.16 '<img',Not specified,Data Providers,ArcGIS Vector Tile Service connections,Not specified,,Nyall Dawson,,index.md
3.16,3.16 '<img',Not specified,Data Providers,Trust layer metadata propagation,Not specified,,Not specified,,index.md
3.16,3.16 '<img',Not specified,Data Providers,Add support for virtual columns in Oracle,Not specified,,Julien Cabieces,,index.md
3.16,3.16 '<img',Not specified,Data Providers,Add advanced options for data imports,Not specified,,Even Rouault,,index.md
3.16,3.16 '<img',Not specified,QGIS Server,QGIS Server WFS3 API Sorting,Not specified,,Alessandro Pasotti,,index.md
3.16,3.16 '<img',Not specified,QGIS Server,QGIS Server landing page,Not specified,,Alessandro Pasotti,,index.md
3.16,3.16 '<img',Not specified,QGIS Server,Environment variable to disable GetPrint and to not load layouts,Ifremer,https://wwz.ifremer.fr,3Liz,https://www.3liz.com,index.md
3.16,3.16 '<img',Not specified,QGIS Server,Environment variable to trust layer metadata with server settings,Ifremer,https://wwz.ifremer.fr,3Liz,https://www.3liz.com,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Even Rouault,QGIS.ORG (through donations and sustaining,,Even Rouault,http://www.spatialys.com/,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Alessandro Pasotti,QGIS.ORG (through donations and sustaining,,Alessandro Pasotti,,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Peter Petrik,Not specified,,Not specified,,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Paul Blottiere,QGIS.ORG (through donations and sustaining,,Paul Blottiere,,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Matthias Kuhn,QGIS.ORG (through donations and sustaining,,Matthias Kuhn,https://www.opengis.ch/,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Julien Cabieces,QGIS.ORG (through donations and sustaining,,Julien Cabieces,,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Denis Rouzaud,QGIS.ORG (through donations and sustaining,,Denis Rouzaud,https://www.opengis.ch/,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Olivier Dalang,QGIS.ORG (through donations and sustaining,,Olivier Dalang,https://www.opengis.ch/,index.md
3.16,3.16 '<img',Not specified,Notable Fixes,Bug fixes by Nyall Dawson,QGIS.ORG (through donations and sustaining,,Nyall Dawson,https://north-road.com/,index.md
3.18,3.18 '<img',Not specified,General,QGIS 3.18 highlights (changelog),Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,User Interface,Hide derived attributes from the Identify results,Not specified,,Richard,,index.md
3.18,3.18 '<img',Not specified,User Interface,Close all tabs at once from message logs interface,Not specified,,Olivier,,index.md
3.18,3.18 '<img',Not specified,User Interface,API for layer source widgets,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,User Interface,GUI for dynamic SVGs,Not specified,,Denis Rouzaud,,index.md
3.18,3.18 '<img',Not specified,User Interface,Zoom and pan to selection for multiple layers,Not specified,,Patrice,,index.md
3.18,3.18 '<img',Not specified,User Interface,Zoom in/out by scrolling mouse wheel over map overview panel,Not specified,,Mathieu Pellerin,,index.md
3.18,3.18 '<img',Not specified,Accessibility,Improved color vision deficiency simulation,Not specified,,Will,,index.md
3.18,3.18 '<img',Not specified,Accessibility,Rotation widget for the Georeferencer,Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Symbology,Data defined overall symbol opacity,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Symbology,Open the style gallery from the style manager,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Mesh,New mesh export algorithms,Lutra,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Mesh,Native export for mesh layers,Lutra,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Mesh,Mesh simplification for 3D,Not specified,,Vincent,,index.md
3.18,3.18 '<img',Not specified,Mesh,Multiple native mesh processing algorithms,Lutra,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Rendering,"""Merged feature"" renderer for polygon and line layers",Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Rendering,Smarter Map Redraws,the QGIS Grant program for 2020.,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,3D Features,Eye dome lighting,Lutra,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,3D Features,Data defined 3D material colors,Kristianstad,http://www.kristianstad.se,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,3D Features,3D Orthographic projection support,Not specified,,Mathieu Pellerin,,index.md
3.18,3.18 '<img',Not specified,Point Clouds,Point Cloud Support,Point Cloud data support in,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Point Clouds,Add point clouds to browser,Point Cloud data support in QGIS crowd,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Point Clouds,Untwine PDAL Provider Integration,Point Cloud data support in QGIS crowd,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Print Layouts,Gradient ramp based legends,Hans van der,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Print Layouts,Color ramp legend improvements,Hans van der,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Print Layouts,Dynamic text presets,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Expressions,Optional formatting of UUID results,Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Expressions,Layer CRS variable for expressions,Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Expressions,"Support for min, max, majority, sum, mean, and median functions on numerical arrays",Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Expressions,Negative index for array_get function,Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Expressions,Add map_credits function,SLYR,https://north-road.com/slyr/,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Digitising,Select features context menu,Kristianstad,http://www.kristianstad.se,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Digitising,Curve tracing settings added to UI,Not specified,,Olivier,,index.md
3.18,3.18 '<img',Not specified,Digitising,Feature scaling tool,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Data Management,New export to spreadsheet algorithm,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Data Management,Reproject coordinates in the Georeferencer,Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Data Management,Polymorphic relations/ Document management system,Not specified,,Ivan,,index.md
3.18,3.18 '<img',Not specified,Forms and Widgets,Soft and hard constraints in forms,Lutra,,Lutra Consulting,,index.md
3.18,3.18 '<img',Not specified,Analysis Tools,Nominatim geocoder API,Not specified,,Mathieu Pellerin,,index.md
3.18,3.18 '<img',Not specified,Processing,Allow expression for order fields in PointsToPath algorithm,Not specified,,Matthias Kuhn,,index.md
3.18,3.18 '<img',Not specified,Processing,Override CRS for Clip Raster by extent output,Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Processing,"Add ""retain fields"" algorithm",Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Processing,Reference common field parameter for multiple layers,Not specified,,Julien Cabieces,,index.md
3.18,3.18 '<img',Not specified,Processing,Extend import geotagged photos to include exif_orientation,Not specified,,Pelle Rosenbeck,,index.md
3.18,3.18 '<img',Not specified,Processing,Export layer information algorithm,Not specified,,Mathieu Pellerin,,index.md
3.18,3.18 '<img',Not specified,Processing,Cell stack percentile and percentrank algorithms,Not specified,,Clemens,,index.md
3.18,3.18 '<img',Not specified,Processing,Points to lines processing algorithm,Not specified,,Not specified,,index.md
3.18,3.18 '<img',Not specified,Application and Project Options,Hidden layers,**ARPA Piemonte**,,Alessandro Pasotti,,index.md
3.18,3.18 '<img',Not specified,Application and Project Options,"Custom ""Full Extent"" definition",Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Application and Project Options,Toggle network caching to QgsNetworkAccessManager,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Browser,Unify ArcGis Feature Service and ArcGIS Map Service connections in browser,Not specified,,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Browser,Allow browsing ArcGIS REST by content groups,SRK Consulting,http://www.srk.com,Nyall Dawson,,index.md
3.18,3.18 '<img',Not specified,Data Providers,Native DXF export algorithm,Not specified,,Alexander Bruy,,index.md
3.18,3.18 '<img',Not specified,Data Providers,Additional geometry types for PostGIS Export,Not specified,,Not specified,,index.md
